,adjective,type,url
7645,kurz,attributive,https://www.lovelybooks.de/autor/Patricia-Mennen/Wieso-Weshalb-Warum-Sonderband-Mein-großes-junior-Lexikon-8214619265-w/rezension/10409771029/
7646,weit,attributive,https://www.lovelybooks.de/autor/Brenda-Navarro/Leere-Häuser-13303321222-w/rezension/15540022129/
7647,amerikanisch,attributive,https://www.lovelybooks.de/autor/Michael-Connelly/Sein-letzter-Auftrag-1322529264-w/rezension/1050159141/
7648,abstrakt,attributive,https://www.lovelybooks.de/autor/Norbert-Wolf/Impressionismus-Eine-Welt-aus-Farbe-und-Licht-9377245771-w/rezension/9494719125/
7649,kurz,attributive,https://www.lovelybooks.de/autor/Tim-Burton/Das-traurige-Ende-des-Austernjungen-und-andere-Geschichten-764195161-w/rezension/964361869/
7650,kurz,predicative,https://www.lovelybooks.de/autor/Elizabeth-Shaw/Die-schönsten-Geschichten-1359719037-w/rezension/1458686363/
7651,knapp,predicative,https://www.lovelybooks.de/autor/Elizabeth-Shaw/Die-schönsten-Geschichten-1359719037-w/rezension/1458686363/
7652,tiefgehend,predicative,https://www.lovelybooks.de/autor/Brittainy-C.-Cherry/Wie-die-Luft-zum-Atmen-1231960660-w/rezension/18415691091/
7653,kurz,attributive,https://www.lovelybooks.de/autor/Emilia-Dziubak/Das-Faultier-und-die-Motte-2478880999-w/rezension/2701412873/
7654,zusammenhängend,attributive,https://www.lovelybooks.de/autor/Maggie-Stiefvater/Nach-dem-Sommer-327789749-w/rezension/966548734/
7655,gekonnt,predicative,https://www.lovelybooks.de/autor/Barbara-Post/Von-Eiderstedt-nach-Ribe-2799312570-w/rezension/3150725854/
7656,kurz,attributive,https://www.lovelybooks.de/autor/Gabriele-Clima/Edition-Piepmatz-Wie-kleine-Tiere-groß-werden-Die-kleine-Raupe-1992720486-w/rezension/2320798205/
7657,zahlenlastig,attributive,https://www.lovelybooks.de/autor/Caroline-Criado--Perez-/Unsichtbare-Frauen-1998036266-w/rezension/2935931078/
7658,lang,attributive,https://www.lovelybooks.de/autor/Anke-Peterson/Wilde-Wanderer-9056789571-w/rezension/10603805397/
7659,gefühlvoll,attributive,https://www.lovelybooks.de/autor/Benjamin-Myers/Strandgut-16201772201-w/rezension/20115428490/
7660,stimmungsreich,attributive,https://www.lovelybooks.de/autor/Benjamin-Myers/Strandgut-16201772201-w/rezension/20115428490/
7661,verständlich,predicative,https://www.lovelybooks.de/autor/Anne-Vonjahr/Die-Phönixkarten-für-dein-Inneres-Kind-44-Archetypenkarten-und-192-seitiges-farbiges-Booklet-18882784024-w/rezension/21609697828/
7662,schön,predicative,https://www.lovelybooks.de/autor/Uli-Geißler/Das-Krokodil-liebt-Eis-am-Stiel-1529917107-w/rezension/3284847289/
7663,lang,attributive,https://www.lovelybooks.de/autor/Babak-Tafreshi/Die-Erde-bei-Nacht-2029166396-w/rezension/2324596012/
7664,informativ,attributive,https://www.lovelybooks.de/autor/P.-A.-Straubinger/Der-Jungbrunnen-Effekt-1568575806-w/rezension/2037626226/
7665,klein,attributive,https://www.lovelybooks.de/autor/Svenja-Doering/Sound-und-Fühlbuch-Süße-Tiere-mit-6-Sound-und-Fühlelementen--11098407453-w/rezension/12804008004/
7666,biographisch,attributive,https://www.lovelybooks.de/autor/Nadia-Ghulam/Das-Geheimnis-meines-Turbans-2793829271-w/rezension/3533154397/
7667,klingend,attributive,https://www.lovelybooks.de/autor/Kazuo-Ishiguro/Never-Let-Me-Go-334310046-w/rezension/1518722712/
7668,folgend,attributive,https://www.lovelybooks.de/autor/Gabriella-Ullberg-Westin/Der-Schmetterling-1742708955-w/rezension/1996072796/
7669,eingefügte,attributive,https://www.lovelybooks.de/autor/Rabea-Edel/Portrait-meiner-Mutter-mit-Geistern-15877628395-w/rezension/21060218936/
7670,suspekt,attributive,https://www.lovelybooks.de/autor/Iris-Muhl/Schwimmschnee-1135620465-w/rezension/1156073147/
7671,entsprechend,predicative,https://www.lovelybooks.de/autor/Annika-Preil/Annis-wilde-Tierabenteuer-Auf-in-den-Dschungel--9090553859-w/rezension/10799486763/
7672,selbstredend,predicative,https://www.lovelybooks.de/autor/Bernhard-Aichner/DUNKELKAMMER-Ein-Bronski-Krimi-2793667493-w/rezension/2930701012/
7673,geschrieben,attributive,https://www.lovelybooks.de/autor/Annette-Pehnt/Book-Rebels-2927435404-w/rezension/3474247940/
7674,unterschiedlich,predicative,https://www.lovelybooks.de/autor/Annette-Pehnt/Book-Rebels-2927435404-w/rezension/3474247940/
7675,klein,predicative,https://www.lovelybooks.de/autor/Pierre-Le-Trognon/Mächtiger-als-Macht--6817486534-w/rezension/7543778299/
7676,irgendwie,predicative,https://www.lovelybooks.de/autor/Pierre-Le-Trognon/Mächtiger-als-Macht--6817486534-w/rezension/7543778299/
7677,poetisch,attributive,https://www.lovelybooks.de/autor/Jean--Paul-Didierlaurent-/Die-Sehnsucht-des-Vorlesers-1156619775-w/rezension/1202077831/
7678,sparsam,predicative,https://www.lovelybooks.de/autor/-/THE-BOOK-13971301292-w/rezension/15877070846/
7679,ermüdend,predicative,https://www.lovelybooks.de/autor/-/THE-BOOK-13971301292-w/rezension/15877070846/
7680,kurz,attributive,https://www.lovelybooks.de/autor/Oksana-Sadovenko/Malewitsch-und-du-HC-7698357873-w/rezension/11433680524/
7681,lang,predicative,https://www.lovelybooks.de/autor/Andrea-Schütze/Lenni-und-Lu-sagen-Gute-Nacht-7089920525-w/rezension/8536635249/
7682,verfasst,attributive,https://www.lovelybooks.de/autor/Rachel-Williams/Wunder-der-Natur-zum-Innehalten-und-Staunen-2572370743-w/rezension/2702571663/
7683,feinfühlig,predicative,https://www.lovelybooks.de/autor/Mira-Galle/Mia-Marmelade-4254029081-w/rezension/6776776231/
7684,kurz,attributive,https://www.lovelybooks.de/autor/Diverse/Weihnachten-in-Russland-1110011565-w/rezension/1110043022/
7685,alt,predicative,https://www.lovelybooks.de/autor/Diverse/Weihnachten-in-Russland-1110011565-w/rezension/1110043022/
7686,geeignet,predicative,https://www.lovelybooks.de/autor/Diverse/Weihnachten-in-Russland-1110011565-w/rezension/1110043022/
7687,ein,attributive,https://www.lovelybooks.de/autor/Diverse/Weihnachten-in-Russland-1110011565-w/rezension/1110043022/
7688,anderer,attributive,https://www.lovelybooks.de/autor/Diverse/Weihnachten-in-Russland-1110011565-w/rezension/1110043022/
7689,gekürzt,attributive,https://www.lovelybooks.de/autor/Diverse/Weihnachten-in-Russland-1110011565-w/rezension/1110043022/
7690,kindgerecht,attributive,https://www.lovelybooks.de/autor/Silke-Hartmann/Birding-Entdecke-die-Wunderwelt-der-Vögel--15507499813-w/rezension/15877126351/
7691,pointiert,attributive,https://www.lovelybooks.de/autor/Tim-Boltz/Zonenrandkind-2186452711-w/rezension/2423725018/
7692,literarisch,attributive,https://www.lovelybooks.de/autor/Sally-West/Kleine-Weihnachtsschmökerei-2422829241-w/rezension/2804674638/
7693,zahlreich,attributive,https://www.lovelybooks.de/autor/Sally-West/Kleine-Weihnachtsschmökerei-2422829241-w/rezension/2804674638/
7694,kurz,attributive,https://www.lovelybooks.de/autor/Sally-West/Kleine-Weihnachtsschmökerei-2422829241-w/rezension/2804674638/
7695,kurz,attributive,https://www.lovelybooks.de/autor/Alex-C.-Weiss/Leinwandpoesie-Herbstmomente-10480246152-w/rezension/10480247341/
7696,lang,attributive,https://www.lovelybooks.de/autor/Alex-C.-Weiss/Leinwandpoesie-Herbstmomente-10480246152-w/rezension/10480247341/
7697,poetisch,attributive,https://www.lovelybooks.de/autor/Alex-C.-Weiss/Leinwandpoesie-Herbstmomente-10480246152-w/rezension/10480247341/
7698,knapp,attributive,https://www.lovelybooks.de/autor/Armin-Schieb/Das-Ameisenkollektiv-2324366518-w/rezension/2798165603/
7699,kursiv,attributive,https://www.lovelybooks.de/autor/Kim-Selvig/Mutterliebe-6982715515-w/rezension/9290862591/
7700,referenziert,attributive,https://www.lovelybooks.de/autor/Julia-Schnetzer/Wenn-Haie-leuchten-2743240732-w/rezension/2991620856/
7701,kurz,attributive,https://www.lovelybooks.de/autor/Carola-von-Kessel/Wieso-Weshalb-Warum-junior-Band-75-Im-Krankenhaus-12114806703-w/rezension/14388050531/
7702,aufschlussreich,attributive,https://www.lovelybooks.de/autor/Leo-Schmidt/Spuren-der-Berliner-Mauer-1872502176-w/rezension/2230652134/
7703,gelungen,attributive,https://www.lovelybooks.de/autor/Jürg-Beeler/Solo-für-eine-Kellnerin-144947170-w/rezension/985760548/
7704,informativ,attributive,https://www.lovelybooks.de/autor/Lena-Anlauf/Geniale-Nasen-6776894089-w/rezension/9118724057/
7705,kompakt,attributive,https://www.lovelybooks.de/autor/Molly-Oldfield/Alles-unter-unserer-Sonne--4744808393-w/rezension/9632573889/
7706,gesetzt,attributive,https://www.lovelybooks.de/autor/Carsten-Aermes/Die-außergewöhnliche-Geschichte-unserer-Wörter-3408215372-w/rezension/5928758345/
7707,fremd,attributive,https://www.lovelybooks.de/autor/Mohamed-Mbougar-Sarr/Die-geheimste-Erinnerung-der-Menschen-4849455990-w/rezension/7817772553/
7708,lang,predicative,https://www.lovelybooks.de/autor/Nini-Alaska/Hollie-Fux-1998037328-w/rezension/2312280043/
7709,dazugehörig,attributive,https://www.lovelybooks.de/autor/Yoshi-Yoshitani/Das-Buch-der-Mythen-und-Märchen-8966752340-w/rezension/20115389995/
7710,einseitig,attributive,https://www.lovelybooks.de/autor/Yoshi-Yoshitani/Das-Buch-der-Mythen-und-Märchen-8966752340-w/rezension/20115389995/
7711,umfassend,attributive,https://www.lovelybooks.de/autor/Yoshi-Yoshitani/Das-Buch-der-Mythen-und-Märchen-8966752340-w/rezension/20115389995/
7712,zusammenhängend,attributive,https://www.lovelybooks.de/autor/Raymund-Krauleidis/Bürokrankheiten-1022606551-w/rezension/1025397109/
7713,kurz,attributive,https://www.lovelybooks.de/autor/Rocio-Bonilla/Max-und-die-Superhelden-2001244875-w/rezension/7239925077/
7714,frech,attributive,https://www.lovelybooks.de/autor/Franziska-Sorgenfrei/Charakter-Nur-eine-Frage-des-Kackwinkels-Bist-du-Team-Schnellscheißer-oder-Team-Sitzpinkler-Psychotests-fürs-Klo-18788698097-w/rezension/21230445601/
7715,grandios,attributive,https://www.lovelybooks.de/autor/Fleur-Jaeggy/Wasserstatuen-143840070-w/rezension/8631403668/
7716,faszinierend,attributive,https://www.lovelybooks.de/autor/Fleur-Jaeggy/Wasserstatuen-143840070-w/rezension/8631403668/
7717,kurz,attributive,https://www.lovelybooks.de/autor/Holger-Haag/Was-lebt-im-Wald-Kindernaturführer-12693128503-w/rezension/15494328706/
7718,kindgerecht,predicative,https://www.lovelybooks.de/autor/Markus-Grolik/Inspektor-Salamander-Tatort-Schrottplatz-7143145515-w/rezension/8341286334/
7719,kurz,attributive,https://www.lovelybooks.de/autor/James-Brown/In-30-Städten-um-die-Welt-1502737859-w/rezension/1534181055/
7720,klein,attributive,https://www.lovelybooks.de/autor/Aurélie-Bastian/Französisch-kochen-mit-Aurélie-1213937316-w/rezension/1207716843/
7721,persönlich,attributive,https://www.lovelybooks.de/autor/Aurélie-Bastian/Französisch-kochen-mit-Aurélie-1213937316-w/rezension/1207716843/
7722,vollständig,attributive,https://www.lovelybooks.de/autor/Ulrike-Motschiunig/Das-magische-ICH-LESE-VOR-Abenteuer-Feenzauber-auf-dem-Donnerberg-2923495875-w/rezension/10882853548/
7723,einzeln,attributive,https://www.lovelybooks.de/autor/Christine-Nöstlinger/Anna-und-die-Wut-18966996308-w/rezension/21476912358/
7724,lesbar,attributive,https://www.lovelybooks.de/autor/Massimiliano-Capella/Faszination-Marilyn-Monroe-5135076686-w/rezension/6309216448/
7725,lang,attributive,https://www.lovelybooks.de/autor/Dr.-Andrea-Beständig/BOOKii-WAS-IST-WAS-Junior-Auf-geht-s-zum-Fußball-Über-600-Hörerlebnisse-und-interaktive-Spiele-BOOKii-Antippen-Spielen-Lernen--8778923668-w/rezension/8790392457/
7726,aussagekräftig,attributive,https://www.lovelybooks.de/autor/Laura-Bednarski/Ein-Garten-für-alle-1486279729-w/rezension/1535184249/
7727,biblisch,attributive,https://www.lovelybooks.de/autor/Peter-Fahr/Das-Neue-Testament-Die-Jesusgeschichte-neu-übersetzt-und-eingerichtet-von-Peter-Fahr-3680309279-w/rezension/4173009117/
7728,geschrieben,attributive,https://www.lovelybooks.de/autor/Sol-Stein/Über-das-Schreiben-53983233-w/rezension/11892999939/
7729,geschrieben,attributive,https://www.lovelybooks.de/autor/Uwe-Sülflohn/Lost-Cars-2038853949-w/rezension/2409635504/
7730,anregend,attributive,https://www.lovelybooks.de/autor/Uwe-Sülflohn/Lost-Cars-2038853949-w/rezension/2409635504/
7731,erzählend,attributive,https://www.lovelybooks.de/autor/Sally-Page/Das-Glück-der-Geschichtensammlerin-9045577889-w/rezension/10007373454/
7732,kurz,attributive,https://www.lovelybooks.de/autor/Melanie-Garanin/Was-bleibt-ist-Licht-Mini-Ausgabe-12678985648-w/rezension/18451202514/
7733,kurz,attributive,https://www.lovelybooks.de/autor/Tomas-Sjödin/Beginne-jeden-Tag-wie-ein-neues-Leben-Von-der-Gewissheit-dass-es-hell-wird-Ruhe-und-Achtsamkeit--2440643221-w/rezension/2576318694/
7734,langweilig,predicative,https://www.lovelybooks.de/autor/Tomas-Sjödin/Beginne-jeden-Tag-wie-ein-neues-Leben-Von-der-Gewissheit-dass-es-hell-wird-Ruhe-und-Achtsamkeit--2440643221-w/rezension/2576318694/
7735,oberflächlich,predicative,https://www.lovelybooks.de/autor/Tomas-Sjödin/Beginne-jeden-Tag-wie-ein-neues-Leben-Von-der-Gewissheit-dass-es-hell-wird-Ruhe-und-Achtsamkeit--2440643221-w/rezension/2576318694/
7736,unaufdringlich,attributive,https://www.lovelybooks.de/autor/Tomas-Sjödin/Beginne-jeden-Tag-wie-ein-neues-Leben-Von-der-Gewissheit-dass-es-hell-wird-Ruhe-und-Achtsamkeit--2440643221-w/rezension/2576318694/
7737,warm,attributive,https://www.lovelybooks.de/autor/Tomas-Sjödin/Beginne-jeden-Tag-wie-ein-neues-Leben-Von-der-Gewissheit-dass-es-hell-wird-Ruhe-und-Achtsamkeit--2440643221-w/rezension/2576318694/
7738,jeweilig,attributive,https://www.lovelybooks.de/autor/Caryl-Hart/Die-Prinzessin-und-die-Erbsen-Bilderbuch-1064075709-w/rezension/1064723959/
7739,lesend,attributive,https://www.lovelybooks.de/autor/Maria-Daniela-Raineri/Ti-amo-heißt-ich-liebe-dich-303085880-w/rezension/1417067605/
7740,erläuternd,attributive,https://www.lovelybooks.de/autor/Marjo-Nurminen/Die-Welt-in-Karten-1450852179-w/rezension/1751815707/
7741,umfangreich,attributive,https://www.lovelybooks.de/autor/Marjo-Nurminen/Die-Welt-in-Karten-1450852179-w/rezension/1751815707/
7742,vorgefertigt,attributive,https://www.lovelybooks.de/autor/Gustaf-Sechssieben/67-Gründe-warum-du-lustig-bist-Das-ultimative-67-Brainrot-und-67-Meme-Notizbuch-mit-leeren-Seiten-Lustiges-Geschenk-24100162892-w/rezension/24256803065/
7743,ellenlang,attributive,https://www.lovelybooks.de/autor/Antonie-Magen/Die-Pfarrerstochter-1087823428-w/rezension/1089453058/
7744,normal,attributive,https://www.lovelybooks.de/autor/Oskar-Källner/Angriff-der-Krao-12766597121-w/rezension/16351975965/
7745,übersetzt,attributive,https://www.lovelybooks.de/autor/Karl-Olsberg/Die-achte-Offenbarung-1022744791-w/rezension/1043168761/
7746,lang,attributive,https://www.lovelybooks.de/autor/Carlos-Ruiz-Zafón/Das-Labyrinth-der-Lichter-1362938573-w/rezension/1447047879/
7747,komplex,attributive,https://www.lovelybooks.de/autor/Carlos-Ruiz-Zafón/Das-Labyrinth-der-Lichter-1362938573-w/rezension/1447047879/
7748,zugänglich,attributive,https://www.lovelybooks.de/autor/Hannah-Häffner/Die-Riesinnen-21657585494-w/rezension/23222235001/
7749,biblisch,attributive,https://www.lovelybooks.de/autor/Nicola-Vollkommer/Leben-am-reich-gedeckten-Tisch-1241309796-w/rezension/1466013411/
7750,gehaltvoll,attributive,https://www.lovelybooks.de/autor/Sarah-Satt/Miss-en-Place-3002003208-w/rezension/3340310974/
7751,anregend,attributive,https://www.lovelybooks.de/autor/Sarah-Satt/Miss-en-Place-3002003208-w/rezension/3340310974/
7752,rein,attributive,https://www.lovelybooks.de/autor/Meg-Cabot/Ich-bin-dann-mal-Prinzessin-Teil-1-1506158055-w/rezension/1569095781/
7753,gutverständlich,predicative,https://www.lovelybooks.de/autor/Erhard-Eppler/Auslaufmodell-Staat--142308510-w/rezension/985995269/
7754,flüssig,predicative,https://www.lovelybooks.de/autor/Kiera-Cass/The-One-1134826338-w/rezension/1095671847/
7755,korrekt,attributive,https://www.lovelybooks.de/autor/Frank-Muchlinsky/111-Dinge-die-ein-evangelischer-Pfarrer-nicht-sagt-und-eine-Pfarrerin-natürlich-auch-nicht--1180037526-w/rezension/2743827470/
7756,folgend,attributive,https://www.lovelybooks.de/autor/Sascha-Raubal/Karawane-nach-Cood-6597645074-w/rezension/6988838257/
7757,lesend,attributive,https://www.lovelybooks.de/autor/Elke-Thomazo/Die-Steinheilerin-1186559553-w/rezension/1248876172/
7758,einfühlsam,attributive,https://www.lovelybooks.de/autor/Helen-Macdonald/H-wie-Habicht-1156627481-w/rezension/1205097361/
7759,englisch,attributive,https://www.lovelybooks.de/autor/Helen-Macdonald/H-wie-Habicht-1156627481-w/rezension/1205097361/
7760,alt,attributive,https://www.lovelybooks.de/autor/Terry-Byrnes/DAMN-D-Unit-Der-Abgrund-10763975813-w/rezension/11288677549/
7761,journalistisch,attributive,https://www.lovelybooks.de/autor/Julia-Hanel/Zwei-fürs-Leben-1158493328-w/rezension/1194286039/
7762,vorgelesen,attributive,https://www.lovelybooks.de/autor/Sabine-Städing/Petronella-Apfelmus-Zauberschlaf-und-Knallfroschchaos-Band-2--1128124571-w/rezension/1157390639/
7763,kurz,attributive,https://www.lovelybooks.de/autor/David-Partington/Schau-mal-was-passiert-In-der-Nacht-19143975110-w/rezension/20379407460/
7764,witzig,attributive,https://www.lovelybooks.de/autor/Tom-Schamp/Das-schönste-und-größte-Bildwörterbuch-der-Fahrzeuge-7101066284-w/rezension/8376314516/
7765,klein,attributive,https://www.lovelybooks.de/autor/Tom-Schamp/Das-schönste-und-größte-Bildwörterbuch-der-Fahrzeuge-7101066284-w/rezension/8376314516/
7766,kurz,attributive,https://www.lovelybooks.de/autor/Matt-Haig/The-Comfort-Book-Gedanken-die-mir-Hoffnung-machen-2784954427-w/rezension/3006494840/
7767,anwendbar,predicative,https://www.lovelybooks.de/autor/Matt-Haig/The-Comfort-Book-Gedanken-die-mir-Hoffnung-machen-2784954427-w/rezension/3006494840/
7768,anderer,attributive,https://www.lovelybooks.de/autor/Matt-Haig/The-Comfort-Book-Gedanken-die-mir-Hoffnung-machen-2784954427-w/rezension/3006494840/
7769,interessant,attributive,https://www.lovelybooks.de/autor/Michal-Viewegh/Engel-des-letzten-Tages-250578045-w/rezension/967417810/
7770,kurz,attributive,https://www.lovelybooks.de/autor/Katharina-Tempel/Genug-gegrübelt-lieber-Kopf--13101319169-w/rezension/15332332544/
7771,passend,predicative,https://www.lovelybooks.de/autor/Stefanie-von-Wietersheim/Vom-Glück-mit-Büchern-zu-leben-987257285-w/rezension/995296683/
7772,anschaulich,attributive,https://www.lovelybooks.de/autor/Markus-Zehnder/Streuobstbau-Obstwiesen-als-nachhaltige-Kulturlandschaft-mit-hoher-Biodiversität-3570246333-w/rezension/4193251060/
7773,zugänglich,attributive,https://www.lovelybooks.de/autor/Nele-Moost/Der-kleine-Rabe-Socke-Alles-wieder-beste-Freunde--21693422812-w/rezension/24916929960/
7774,kindgerecht,attributive,https://www.lovelybooks.de/autor/Dorothea-Flechsig/Kleine-Nachteule-Aurelia-Schlaf-doch-mal--1547899930-w/rezension/18398054269/
7775,lock,attributive,https://www.lovelybooks.de/autor/Juli-Zeh/Der-war-s-9056830987-w/rezension/11793164281/
7776,eindeutig,predicative,https://www.lovelybooks.de/autor/Phi-Weber/Die-Wunder-des-Kosmos-12973606965-w/rezension/16235412720/
7777,spannend,predicative,https://www.lovelybooks.de/autor/Phi-Weber/Die-Wunder-des-Kosmos-12973606965-w/rezension/16235412720/
7778,kurz,attributive,https://www.lovelybooks.de/autor/Jo-Ellison/VOGUE-Das-Kleid-Zeitlose-Eleganz-Schönheit-und-Stil-Schmuckausgabe-mit-silberner-Folienprägung--2481921220-w/rezension/2482953688/
7779,erklärend,attributive,https://www.lovelybooks.de/autor/Jo-Ellison/VOGUE-Das-Kleid-Zeitlose-Eleganz-Schönheit-und-Stil-Schmuckausgabe-mit-silberner-Folienprägung--2481921220-w/rezension/2482953688/
7780,eigen,attributive,https://www.lovelybooks.de/autor/Lena-Gorelik/Lieber-Mischa-568186134-w/rezension/948088263/
7781,altersentsprechend,attributive,https://www.lovelybooks.de/autor/Jennifer-Benkau/Hummelhörnchen-Wunder-dauern-etwas-länger-1551300392-w/rezension/2419223493/
7782,verständlich,attributive,https://www.lovelybooks.de/autor/Jennifer-Benkau/Hummelhörnchen-Wunder-dauern-etwas-länger-1551300392-w/rezension/2419223493/
7783,wissenschaftlich,attributive,https://www.lovelybooks.de/autor/Gerhard-Augst/Der-Bildungswortschatz-1869899936-w/rezension/1969122753/
7784,feuilletonistisch,attributive,https://www.lovelybooks.de/autor/Gerhard-Augst/Der-Bildungswortschatz-1869899936-w/rezension/1969122753/
7785,richtig,attributive,https://www.lovelybooks.de/autor/Rüdiger-Bertram/Coolman-und-ich-8-Geht-nicht-gibt-s-nicht-1105305589-w/rezension/1114996663/
7786,kurz,attributive,https://www.lovelybooks.de/autor/Holly-Bathie/Mein-erstes-Stickerbuch-Gefühle-9045580500-w/rezension/11301321951/
7787,kurz,attributive,https://www.lovelybooks.de/autor/Eric-Carle/Das-kleine-Glühwürmchen-8835945008-w/rezension/9864979504/
7788,verständlich,predicative,https://www.lovelybooks.de/autor/Constanze-von-Kitzing/-Ich-hab-ein-großes-Aua-sagt-der-kleine-Dachs-Trost-Buch--2577819703-w/rezension/2821480143/
7789,kindgerecht,predicative,https://www.lovelybooks.de/autor/Constanze-von-Kitzing/-Ich-hab-ein-großes-Aua-sagt-der-kleine-Dachs-Trost-Buch--2577819703-w/rezension/2821480143/
7790,gelernt,attributive,https://www.lovelybooks.de/autor/Clara-Gabriel/Postkarten-an-Dora-1475141448-w/rezension/1532501201/
7791,gut,attributive,https://www.lovelybooks.de/autor/Emily-Henry/Great-Big-Beautiful-Life-16133123329-w/rezension/19446465152/
7792,französisch,attributive,https://www.lovelybooks.de/autor/Irène-Kuhn/Tour-de-France-Frankreich-in-kleinen-Geschichten-1326399320-w/rezension/2422550254/
7793,übersichtlich,attributive,https://www.lovelybooks.de/autor/Astrid-Otte/Wie-Menschen-und-Tiere-wohnen-2317950923-w/rezension/2628284010/
7794,informativ,attributive,https://www.lovelybooks.de/autor/Astrid-Otte/Wie-Menschen-und-Tiere-wohnen-2317950923-w/rezension/2628284010/
7795,geschrieben,attributive,https://www.lovelybooks.de/autor/Fabian-Vogt/Zurück-1240052204-w/rezension/1359880483/
7796,zugrundeliegend,attributive,https://www.lovelybooks.de/autor/Matt-Dorff/Das-Buch-der-Offenbarung-Graphic-Novel-1337099900-w/rezension/2626367003/
7797,wirkmächtig,attributive,https://www.lovelybooks.de/autor/Matt-Dorff/Das-Buch-der-Offenbarung-Graphic-Novel-1337099900-w/rezension/2626367003/
7798,kursiv,attributive,https://www.lovelybooks.de/autor/Patricia-Schröder/Meeresflüstern-837037023-w/rezension/950291911/
7799,lustig,predicative,https://www.lovelybooks.de/autor/Maria-Scrivan/nICHt-genug-nICHt-genug-Reihe-Band-1--3812498806-w/rezension/3986033646/
7800,komplett,attributive,https://www.lovelybooks.de/autor/Rick-Yancey/Der-Monstrumologe-417159726-w/rezension/1047323278/
7801,aufgebaut,attributive,https://www.lovelybooks.de/autor/Pascal-Garnier/Das-Schicksal-ist-ein-Pandabär-1278543904-w/rezension/6029859259/
7802,gedruckt,predicative,https://www.lovelybooks.de/autor/Ines-Balcik/Gestrandet-Tagebuch-aus-der-Bucht-Mein-Abc-des-mobilen-Arbeitens-Ratgeber-für-digitale-Nomaden-Band-1--2795071177-w/rezension/2819602326/
7803,lesbar,predicative,https://www.lovelybooks.de/autor/Ines-Balcik/Gestrandet-Tagebuch-aus-der-Bucht-Mein-Abc-des-mobilen-Arbeitens-Ratgeber-für-digitale-Nomaden-Band-1--2795071177-w/rezension/2819602326/
7804,comicartig,attributive,https://www.lovelybooks.de/autor/Adam-Stower/Dummer-Schnuffi-Bilderbuch-1029298697-w/rezension/1039504328/
7805,verständlich,predicative,https://www.lovelybooks.de/autor/Burny-Bos/Familie-Maulwurf-Voll-in-Fahrt--1549983679-w/rezension/12534769348/
7806,humorvoll,attributive,https://www.lovelybooks.de/autor/Burny-Bos/Familie-Maulwurf-Voll-in-Fahrt--1549983679-w/rezension/12534769348/
7807,historisch,attributive,https://www.lovelybooks.de/autor/Diverse/Historische-Reisen-rund-um-den-Globus-1806371048-w/rezension/2031010323/
7808,eigentlich,attributive,https://www.lovelybooks.de/autor/Marah-Daniel/Sohn-der-Wölfe-1122981454-w/rezension/1229320240/
7809,informativ,predicative,https://www.lovelybooks.de/autor/Anne-Scheller/Die-Superkräfte-der-Pflanzen-3691343087-w/rezension/5397624081/
7810,lang,predicative,https://www.lovelybooks.de/autor/Anne-Scheller/Die-Superkräfte-der-Pflanzen-3691343087-w/rezension/5397624081/
7811,eigen,attributive,https://www.lovelybooks.de/autor/Philipp-Kampa/Stadt-Name-Land-Gedichte-12779092565-w/rezension/23281813865/
7812,berührend,attributive,https://www.lovelybooks.de/autor/Ingrid-Chabbert/Elma-Ein-Bärenleben-2805849367-w/rezension/4337400863/
7813,übrig,attributive,https://www.lovelybooks.de/autor/Bee-Idol/Die-Erinnerung-An-Dich-2701192304-w/rezension/2935622285/
7814,klein,attributive,https://www.lovelybooks.de/autor/Kobi-Yamada/Das-Glück-in-dir-3012377188-w/rezension/4038629659/
7815,informativ,predicative,https://www.lovelybooks.de/autor/Diana-Knodel/KI-und-du-17567046026-w/rezension/21410044381/
7816,kurz,predicative,https://www.lovelybooks.de/autor/Diana-Knodel/KI-und-du-17567046026-w/rezension/21410044381/
7817,gut,attributive,https://www.lovelybooks.de/autor/Diana-Knodel/KI-und-du-17567046026-w/rezension/21410044381/
7818,kurz,attributive,https://www.lovelybooks.de/autor/Pedro-Jarque-Krebs/Fragile-Der-Bildband-des-meistprämierten-Tierfotografen-weltweit-Deutsch-Englisch-Spanisch-Französisch-220-Seiten-2145039979-w/rezension/2321315804/
7819,entsprechend,attributive,https://www.lovelybooks.de/autor/Pedro-Jarque-Krebs/Fragile-Der-Bildband-des-meistprämierten-Tierfotografen-weltweit-Deutsch-Englisch-Spanisch-Französisch-220-Seiten-2145039979-w/rezension/2321315804/
7820,begleitend,attributive,https://www.lovelybooks.de/autor/-/National-Geographic-Kids-Die-tollsten-Tierbabys-aus-aller-Welt-21166508803-w/rezension/23413320458/
7821,gesprochen,attributive,https://www.lovelybooks.de/autor/Friedrich-Nietzsche/Gedichte-Dionysos-Dithyramben-876586204-w/rezension/950388782/
7822,geraten,attributive,https://www.lovelybooks.de/autor/Bruno-Blum/Der-weiteste-Weg-1432049045-w/rezension/1456011731/
7823,kurz,attributive,https://www.lovelybooks.de/autor/Helga-Schubert/Vom-Aufstehen-2792236918-w/rezension/2944853961/
7824,verständlich,predicative,https://www.lovelybooks.de/autor/Susanne-Gernhäuser/Mein-Sachen-suchen-Lieblingsbuch-12114801301-w/rezension/16571010818/
