,adjective,type,url
19252,ganz,attributive,https://www.lovelybooks.de/autor/Alexandra-Bracken/Lore-Die-Spiele-haben-begonnen-Sie-kämpft-um-ihr-Leben-4765033579-w/rezension/6358864015/
19253,gut,attributive,https://www.lovelybooks.de/autor/Alexandra-Bracken/Lore-Die-Spiele-haben-begonnen-Sie-kämpft-um-ihr-Leben-4765033579-w/rezension/6358864015/
19254,zusammengefasst,predicative,https://www.lovelybooks.de/autor/Alexandra-Bracken/Lore-Die-Spiele-haben-begonnen-Sie-kämpft-um-ihr-Leben-4765033579-w/rezension/6358864015/
19255,toll,attributive,https://www.lovelybooks.de/autor/Frédérique-Deghelt/Frühstück-mit-Proust-392173587-w/rezension/950972936/
19256,lustig,attributive,https://www.lovelybooks.de/autor/Sophie-Seidel/Are-you-finished-No-we-are-from-Norway-1156118677-w/rezension/1200918716/
19257,skurril,attributive,https://www.lovelybooks.de/autor/Sophie-Seidel/Are-you-finished-No-we-are-from-Norway-1156118677-w/rezension/1200918716/
19258,neu,attributive,https://www.lovelybooks.de/autor/Liv-Keen/Chicago-Crush-Schicksalshauch-1889863784-w/rezension/1898255757/
19259,romantisch,predicative,https://www.lovelybooks.de/autor/Liv-Keen/Chicago-Crush-Schicksalshauch-1889863784-w/rezension/1898255757/
19260,ganz,attributive,https://www.lovelybooks.de/autor/Ann-Rosman/Die-Tochter-des-Leuchtturmmeisters-334625702-w/rezension/961105383/
19261,interessiert,predicative,https://www.lovelybooks.de/autor/Clara-Henry/Ja-ich-habe-meine-Tage-So-what--1235220027-w/rezension/1356974305/
19262,letzter,attributive,https://www.lovelybooks.de/autor/M.L.-Busch/Zwei-fel-sind-zwecklos-1147834240-w/rezension/1155858407/
19263,antizipiert,attributive,https://www.lovelybooks.de/autor/Briar-Boleyn/On-Wings-of-Blood-Bloodwing-Academy-1--20607948589-w/rezension/24005166103/
19264,weit,attributive,https://www.lovelybooks.de/autor/Giles-Kristian/SCHNEEFIEBER-8966762973-w/rezension/13126379600/
19265,absolut,attributive,https://www.lovelybooks.de/autor/Julia-Zieschang/Wee-City-Love-Books-n-Scones-Wee-City-Love-Reihe-1--1634609343-w/rezension/1812739833/
19266,anderer,attributive,https://www.lovelybooks.de/autor/Bernd-Kaufholz/Die-Rohrleiche-von-Graben-13-2084827472-w/rezension/2429000278/
19267,toll,attributive,https://www.lovelybooks.de/autor/Kate-Marchant/Whistleblower-Between-Love-and-Truth-7991701634-w/rezension/9212570690/
19268,wichtig,attributive,https://www.lovelybooks.de/autor/Kate-Marchant/Whistleblower-Between-Love-and-Truth-7991701634-w/rezension/9212570690/
19269,emotional,predicative,https://www.lovelybooks.de/autor/Sara-Barnard/Wohin-das-Licht-entflieht-Nominiert-für-den-Deutschen-Jugendliteraturpreis-2025-10763972176-w/rezension/13544071448/
19270,wundervoll,attributive,https://www.lovelybooks.de/autor/Nina-Hirschlehner/Beastly-Touch-Mein-Gift-auf-deiner-Haut-1990455144-w/rezension/2041747180/
19271,ganz,attributive,https://www.lovelybooks.de/autor/Brooke-Fast/To-Cage-a-Wild-Bird-18878042076-w/rezension/23140505666/
19272,beschaulich,attributive,https://www.lovelybooks.de/autor/Jojo-Moyes/Nächte-in-denen-Sturm-aufzieht-1553174544-w/rezension/1991557585/
19273,gut,predicative,https://www.lovelybooks.de/autor/Arno-Strobel/Sharing-Willst-du-wirklich-alles-teilen--2936509915-w/rezension/3284848576/
19274,schlecht,predicative,https://www.lovelybooks.de/autor/Arno-Strobel/Sharing-Willst-du-wirklich-alles-teilen--2936509915-w/rezension/3284848576/
19275,erster,attributive,https://www.lovelybooks.de/autor/Arno-Strobel/Sharing-Willst-du-wirklich-alles-teilen--2936509915-w/rezension/3284848576/
19276,eigen,predicative,https://www.lovelybooks.de/autor/Chris-Weitz/Young-World-Die-Clans-von-New-York-1190193752-w/rezension/1200892884/
19277,hochwertig,attributive,https://www.lovelybooks.de/autor/Jason-Rekulak/Billy-Marvins-Wunderjahre-1506148093-w/rezension/1553366823/
19278,nächster,attributive,https://www.lovelybooks.de/autor/Satu-Rämö/Hildur-Die-Spur-im-Fjord-8966794489-w/rezension/12095485553/
19279,wert,predicative,https://www.lovelybooks.de/autor/Cornelia-Funke/Reckless-Steinernes-Fleisch-2314662883-w/rezension/987804389/
19280,passend,attributive,https://www.lovelybooks.de/autor/Karoline-Grunske/Die-Affen-rasen-durch-den-Wald-2806468439-w/rezension/13138913315/
19281,anderer,attributive,https://www.lovelybooks.de/autor/Stephenie-Meyer/Biss-zum-ersten-Sonnenstrahl-272549983-w/rezension/1001561655/
19282,verfügbar,predicative,https://www.lovelybooks.de/autor/Stephenie-Meyer/Biss-zum-ersten-Sonnenstrahl-272549983-w/rezension/1001561655/
19283,weit,attributive,https://www.lovelybooks.de/autor/Cornelia-Funke/Drachenreiter-3-Der-Fluch-der-Aurelia-2830399107-w/rezension/12066538127/
19284,toll,attributive,https://www.lovelybooks.de/autor/Wolfgang-Hohlbein/Die-Prophezeiung-144114040-w/rezension/974125870/
19285,schlecht,predicative,https://www.lovelybooks.de/autor/Wolfgang-Hohlbein/Die-Prophezeiung-144114040-w/rezension/974125870/
19286,anderer,attributive,https://www.lovelybooks.de/autor/Suzanne-Collins/Die-Tribute-von-Panem-2-Gefährliche-Liebe-1111712073-w/rezension/1106985210/
19287,gut,attributive,https://www.lovelybooks.de/autor/Ava-Reed/Deeply-2327075176-w/rezension/4881376450/
19288,erster,attributive,https://www.lovelybooks.de/autor/Ava-Reed/Deeply-2327075176-w/rezension/4881376450/
19289,wundervoll,attributive,https://www.lovelybooks.de/autor/Janet-Clark/Mina-und-die-Karma-Jäger-Der-Klassenkassen-Klau-2316319132-w/rezension/2441358631/
19290,schmal,attributive,https://www.lovelybooks.de/autor/Janet-Clark/Mina-und-die-Karma-Jäger-Der-Klassenkassen-Klau-2316319132-w/rezension/2441358631/
19291,spannend,predicative,https://www.lovelybooks.de/autor/Janet-Clark/Mina-und-die-Karma-Jäger-Der-Klassenkassen-Klau-2316319132-w/rezension/2441358631/
19292,kurzweilig,predicative,https://www.lovelybooks.de/autor/Janet-Clark/Mina-und-die-Karma-Jäger-Der-Klassenkassen-Klau-2316319132-w/rezension/2441358631/
19293,schön,attributive,https://www.lovelybooks.de/autor/Nina-Blazon/FAYRA-Das-Herz-der-Phönixtochter-1448970291-w/rezension/1499786539/
19294,abendlich,attributive,https://www.lovelybooks.de/autor/Cristina-Externest/Dolce-Vita-ohne-Dieter-3527153529-w/rezension/6722772141/
19295,erster,attributive,https://www.lovelybooks.de/autor/Alexandra-Fröhlich/Meine-russische-Schwiegermutter-und-andere-Katastrophen-970307288-w/rezension/1232397086/
19296,interessant,predicative,https://www.lovelybooks.de/autor/Tomi-Obaro/Freundin-bleibst-du-immer-4849461263-w/rezension/6351372206/
19297,genial,attributive,https://www.lovelybooks.de/autor/Matthias-Krause/Liebe-mit-der-Brechstange-Mit-Happy-End--13937047743-w/rezension/14606292253/
19298,humorvoll,attributive,https://www.lovelybooks.de/autor/Matthias-Krause/Liebe-mit-der-Brechstange-Mit-Happy-End--13937047743-w/rezension/14606292253/
19299,erfreulich,attributive,https://www.lovelybooks.de/autor/Philippe-Djian/Erogene-Zone-144356190-w/rezension/5731221951/
19300,fesselnd,predicative,https://www.lovelybooks.de/autor/Emilia-Schilling/Frühlingsglück-und-Mandelküsse-1406112477-w/rezension/1452532918/
19301,weit,attributive,https://www.lovelybooks.de/autor/Raynie-S.-Cullum/Valentina-Nick-YOU-RE-MY-DESTINY-YOU-RE-MY-DESTINY-9--16414733191-w/rezension/16433591115/
19302,spannend,predicative,https://www.lovelybooks.de/autor/Kevin-Emerson/Die-Vertriebenen-Flucht-aus-Camp-Eden-1202063694-w/rezension/1220433762/
19303,anderer,attributive,https://www.lovelybooks.de/autor/Amy-Baxter/Fall-into-Dreams-21657584282-w/rezension/24224990663/
19304,schlecht,attributive,https://www.lovelybooks.de/autor/Henrietta-Hamilton/Mord-in-der-Charing-Cross-Road-13025263157-w/rezension/15422524253/
19305,gut,attributive,https://www.lovelybooks.de/autor/J.-S.-Wonda/FALLEN-HEART-1510786425-w/rezension/2416382262/
19306,erster,attributive,https://www.lovelybooks.de/autor/Sabine-Weiß/Finsteres-Kliff-1812093967-w/rezension/2035931904/
19307,seitig,attributive,https://www.lovelybooks.de/autor/Jay-Asher/Dein-Leuchten-1402307387-w/rezension/1942334567/
19308,erster,attributive,https://www.lovelybooks.de/autor/Jay-Asher/Dein-Leuchten-1402307387-w/rezension/1942334567/
19309,ketzerisch,attributive,https://www.lovelybooks.de/autor/Meg-Clothier/Das-Buch-Eva-8858747449-w/rezension/11123048921/
19310,historisierend,attributive,https://www.lovelybooks.de/autor/Meg-Clothier/Das-Buch-Eva-8858747449-w/rezension/11123048921/
19311,geschrieben,attributive,https://www.lovelybooks.de/autor/Sharon-Cameron/Stranwyne-Castle-Das-trügerische-Flüstern-des-Windes-1091307846-w/rezension/1122081623/
19312,äußerlich,predicative,https://www.lovelybooks.de/autor/Sharon-Cameron/Stranwyne-Castle-Das-trügerische-Flüstern-des-Windes-1091307846-w/rezension/1122081623/
19313,einzeln,attributive,https://www.lovelybooks.de/autor/Cassandra-Clare/City-of-Bones-959349257-w/rezension/2940904170/
19314,bekannt,predicative,https://www.lovelybooks.de/autor/Cassandra-Clare/City-of-Bones-959349257-w/rezension/2940904170/
19315,dritter,attributive,https://www.lovelybooks.de/autor/Bernd-Perplies/Magierdämmerung-In-den-Abgrund-485616276-w/rezension/953974397/
19316,letzter,attributive,https://www.lovelybooks.de/autor/Bernd-Perplies/Magierdämmerung-In-den-Abgrund-485616276-w/rezension/953974397/
19317,dritter,attributive,https://www.lovelybooks.de/autor/Bernd-Perplies/Magierdämmerung-In-den-Abgrund-485616276-w/rezension/953974397/
19318,komplett,attributive,https://www.lovelybooks.de/autor/Grace-C.-Node/BEYOND-Redemption-Part-1--2645322451-w/rezension/2698495674/
19319,gut,predicative,https://www.lovelybooks.de/autor/Grace-C.-Node/BEYOND-Redemption-Part-1--2645322451-w/rezension/2698495674/
19320,neu,attributive,https://www.lovelybooks.de/autor/M.-Florian-Walz/Wirklich-glücklich-2936516928-w/rezension/3226885100/
19321,nächster,attributive,https://www.lovelybooks.de/autor/M.-Florian-Walz/Wirklich-glücklich-2936516928-w/rezension/3226885100/
19322,anderer,attributive,https://www.lovelybooks.de/autor/Annette-Hennig/Rückkehr-nach-St-Germain-1599989567-w/rezension/1821369075/
19323,klasse,attributive,https://www.lovelybooks.de/autor/Ashley-Poston/Dead-Romantics-16924497668-w/rezension/9000538684/
19324,ergreifend,attributive,https://www.lovelybooks.de/autor/Leslea-Newman/Hachiko-Waits-473773557-w/rezension/949729547/
19325,berührend,attributive,https://www.lovelybooks.de/autor/Leslea-Newman/Hachiko-Waits-473773557-w/rezension/949729547/
19326,schön,attributive,https://www.lovelybooks.de/autor/Emily-Key/Malibu-Heat-Sehnsucht-4734943893-w/rezension/4917023113/
19327,aufregend,attributive,https://www.lovelybooks.de/autor/Emily-Key/Malibu-Heat-Sehnsucht-4734943893-w/rezension/4917023113/
19328,erster,attributive,https://www.lovelybooks.de/autor/Christina-Matesic/Silent-Love-Mit-dir-verbunden-Shawn-Mia-1--1416457443-w/rezension/1526091806/
19329,empfehlenswert,attributive,https://www.lovelybooks.de/autor/Jay-Asher/Tote-Mädchen-lügen-nicht-68109220-w/rezension/992381732/
19330,gut,attributive,https://www.lovelybooks.de/autor/Sarah-J.-Maas/Das-Reich-der-Sieben-Höfe-Flammen-und-Finsternis-1436393190-w/rezension/1630298101/
19331,erster,attributive,https://www.lovelybooks.de/autor/Nadine-Erdmann/Cyberworld-3-0-Evil-Intentions-1203216496-w/rezension/2987111395/
19332,erster,attributive,https://www.lovelybooks.de/autor/Nadine-Erdmann/Cyberworld-3-0-Evil-Intentions-1203216496-w/rezension/2987111395/
19333,gelesen,attributive,https://www.lovelybooks.de/autor/Alexander-Drews/Weltenwacht-1953272117-w/rezension/2146538442/
19334,komplex,attributive,https://www.lovelybooks.de/autor/Dan-Simmons/Die-Hyperion-Gesänge-143911630-w/rezension/968910140/
19335,umfangreich,attributive,https://www.lovelybooks.de/autor/Dan-Simmons/Die-Hyperion-Gesänge-143911630-w/rezension/968910140/
19336,erster,attributive,https://www.lovelybooks.de/autor/L.-J.-Shen/My-Dark-Prince-13037739954-w/rezension/22362631209/
19337,erster,attributive,https://www.lovelybooks.de/autor/Bianca-Iosivoni/SORRY-Ich-habe-es-nur-für-dich-getan-7259479093-w/rezension/10706150858/
19338,spannend,attributive,https://www.lovelybooks.de/autor/Bianca-Iosivoni/SORRY-Ich-habe-es-nur-für-dich-getan-7259479093-w/rezension/10706150858/
19339,erster,attributive,https://www.lovelybooks.de/autor/Jo-Berger/Schneeflockenküsschen-1504039758-w/rezension/1501881484/
19340,ausgewählt,attributive,https://www.lovelybooks.de/autor/Andreas-Suchanek/Interspace-One-3311872486-w/rezension/6988813297/
19341,erster,attributive,https://www.lovelybooks.de/autor/Judith-Soul/Die-Elfe-und-das-Biest-1538962140-w/rezension/1639111645/
19342,großartig,predicative,https://www.lovelybooks.de/autor/Anne--Friederike-Heinrich-/Allererstes-ABC-aussergewöhnlicher-Ausreden-2941033299-w/rezension/5332123837/
19343,erster,attributive,https://www.lovelybooks.de/autor/Shari-Lapena/A-Stranger-in-the-House-1503711176-w/rezension/1655429065/
19344,lang,predicative,https://www.lovelybooks.de/autor/Luna-Darko/Vergessene-Kinder-1361696634-w/rezension/1461805373/
19345,gut,attributive,https://www.lovelybooks.de/autor/Luna-Darko/Vergessene-Kinder-1361696634-w/rezension/1461805373/
19346,vorig,attributive,https://www.lovelybooks.de/autor/Oliver-Plaschka/Der-Kristallpalast-Ein-Steampunk-Roman-432717055-w/rezension/981907698/
19347,eigen,attributive,https://www.lovelybooks.de/autor/Oliver-Plaschka/Der-Kristallpalast-Ein-Steampunk-Roman-432717055-w/rezension/981907698/
19348,anderer,attributive,https://www.lovelybooks.de/autor/Andreas-Winkelmann/Hast-du-Zeit--11024734446-w/rezension/13988432179/
19349,schlicht,predicative,https://www.lovelybooks.de/autor/Andreas-Winkelmann/Hast-du-Zeit--11024734446-w/rezension/13988432179/
19350,handlungstechnnisch,predicative,https://www.lovelybooks.de/autor/S.J.-Kincaid/Diabolic-1-Vom-Zorn-geküsst-1433447440-w/rezension/1438982467/
19351,tiefgründig,attributive,https://www.lovelybooks.de/autor/Alesia-Fridman/Kettenreaktion-1636341552-w/rezension/1751266309/
19352,bewegt,attributive,https://www.lovelybooks.de/autor/Alesia-Fridman/Kettenreaktion-1636341552-w/rezension/1751266309/
19353,kommend,attributive,https://www.lovelybooks.de/autor/Claudia-Soylu/Der-Blutmond-2624072021-w/rezension/2625334204/
19354,wundervoll,attributive,https://www.lovelybooks.de/autor/Jennifer-Niven/Stell-dir-vor-dass-ich-dich-liebe-1441734583-w/rezension/1471148922/
19355,erster,attributive,https://www.lovelybooks.de/autor/Liane-Mars/Funkenmagie-Farbenspiel-der-Nacht-1435133524-w/rezension/1473921331/
19356,toll,attributive,https://www.lovelybooks.de/autor/Liane-Mars/Funkenmagie-Farbenspiel-der-Nacht-1435133524-w/rezension/1473921331/
19357,erster,attributive,https://www.lovelybooks.de/autor/Simon-Beckett/Voyeur-142207220-w/rezension/8446328893/
19358,erster,attributive,https://www.lovelybooks.de/autor/Simon-Beckett/Voyeur-142207220-w/rezension/8446328893/
19359,gesamt,attributive,https://www.lovelybooks.de/autor/Meike-Haberstock/Anton-2-Nur-Mut-Anton--1167121505-w/rezension/1169308701/
19360,toll,attributive,https://www.lovelybooks.de/autor/Meike-Haberstock/Anton-2-Nur-Mut-Anton--1167121505-w/rezension/1169308701/
19361,zahlreich,attributive,https://www.lovelybooks.de/autor/Helga-Glaesener/Die-Vergolderin-504334809-w/rezension/966497547/
19362,vorliegend,attributive,https://www.lovelybooks.de/autor/Isabelle-Palmer/Indoor-Gärtnern-1119857173-w/rezension/1119859755/
19363,fein,attributive,https://www.lovelybooks.de/autor/Isabelle-Palmer/Indoor-Gärtnern-1119857173-w/rezension/1119859755/
19364,gut,predicative,https://www.lovelybooks.de/autor/Kim-Nina-Ocker/Every-Little-Secret-3496037221-w/rezension/6410685854/
19365,frech,attributive,https://www.lovelybooks.de/autor/Sabine-Both/Herzkribbeln-im-Gepäck-143800080-w/rezension/3649172477/
19366,emotional,attributive,https://www.lovelybooks.de/autor/Lenia-von-der-Weide/Niemals-zuvor-Liebe-Niemals-zuvor-1--2226533628-w/rezension/2318553506/
19367,gefühlvoll,attributive,https://www.lovelybooks.de/autor/Lenia-von-der-Weide/Niemals-zuvor-Liebe-Niemals-zuvor-1--2226533628-w/rezension/2318553506/
19368,aufschlussreich,attributive,https://www.lovelybooks.de/autor/Lenia-von-der-Weide/Niemals-zuvor-Liebe-Niemals-zuvor-1--2226533628-w/rezension/2318553506/
19369,solid,attributive,https://www.lovelybooks.de/autor/Waldtraut-Lewin/Nordische-Göttersagen-145345110-w/rezension/21546323786/
19370,gestaltet,attributive,https://www.lovelybooks.de/autor/Waldtraut-Lewin/Nordische-Göttersagen-145345110-w/rezension/21546323786/
19371,origami,attributive,https://www.lovelybooks.de/autor/Ayuka-Tanokura/Drehen-Falten-Fertig-Das-Origami-Buch-für-Kinder-ab-8-Mit-3-Schwierigkeitsstufen-zum-Origami-Meister-inkl-unterstützender-Videohilfe-Origami-Urkunde-3877297300-w/rezension/9681795872/
19372,toll,attributive,https://www.lovelybooks.de/autor/Ayuka-Tanokura/Drehen-Falten-Fertig-Das-Origami-Buch-für-Kinder-ab-8-Mit-3-Schwierigkeitsstufen-zum-Origami-Meister-inkl-unterstützender-Videohilfe-Origami-Urkunde-3877297300-w/rezension/9681795872/
19373,spannend,attributive,https://www.lovelybooks.de/autor/Arno-Strobel/Der-Trakt-220061733-w/rezension/968850461/
19374,spannend,attributive,https://www.lovelybooks.de/autor/Alex-Michaelides/Die-Insel-des-Zorns-11098405681-w/rezension/12250713240/
19375,unterhaltsam,attributive,https://www.lovelybooks.de/autor/José-Eduardo-Agualusa/Eine-allgemeine-Theorie-des-Vergessens-1446295596-w/rezension/1476661817/
19376,typisch,attributive,https://www.lovelybooks.de/autor/Marliese-Arold/Magic-Diaries-Magische-sechzehn-990405212-w/rezension/1006077251/
19377,einzig,predicative,https://www.lovelybooks.de/autor/Marliese-Arold/Magic-Diaries-Magische-sechzehn-990405212-w/rezension/1006077251/
19378,lesbar,predicative,https://www.lovelybooks.de/autor/Alice-Hunter/Die-Tochter-des-Serienkillers-14783261674-w/rezension/17850574740/
19379,abgerunden,predicative,https://www.lovelybooks.de/autor/Chantal-Schreiber/Doppel-Galoppel-2-Zwei-und-das-Wassergespenst-3227624473-w/rezension/4881467541/
19380,lang,attributive,https://www.lovelybooks.de/autor/Heidi-Rehn/Der-Sommer-der-Freiheit-1099894237-w/rezension/1102896353/
19381,anderer,attributive,https://www.lovelybooks.de/autor/Robert-&-Sarah-Glas/Dunkelfall-1490284912-w/rezension/1498562187/
19382,ganz,attributive,https://www.lovelybooks.de/autor/Micol-Ostow/RIVERDALE-Der-Tag-davor-1634991718-w/rezension/2148261774/
19383,weit,attributive,https://www.lovelybooks.de/autor/Jana-Schikorra/Musentod-3115831474-w/rezension/3832408093/
19384,toll,attributive,https://www.lovelybooks.de/autor/Lilly-Lucas/A-Place-to-Grow-3533231090-w/rezension/8434589886/
19385,gelungen,attributive,https://www.lovelybooks.de/autor/Stefanie-London/Bad-Bachelor-1760364824-w/rezension/1948897420/
19386,witzig,attributive,https://www.lovelybooks.de/autor/Lars-Simon/Kaimankacke-1107295040-w/rezension/1316674936/
19387,unterhaltend,attributive,https://www.lovelybooks.de/autor/Lars-Simon/Kaimankacke-1107295040-w/rezension/1316674936/
19388,lustig,attributive,https://www.lovelybooks.de/autor/Lars-Simon/Kaimankacke-1107295040-w/rezension/1316674936/
19389,gehypt,attributive,https://www.lovelybooks.de/autor/Veronica-Roth/Die-Bestimmung-9484718082-w/rezension/1091314541/
19390,brutal,predicative,https://www.lovelybooks.de/autor/Veronica-Roth/Die-Bestimmung-9484718082-w/rezension/1091314541/
19391,vorig,attributive,https://www.lovelybooks.de/autor/Eric-Berg/Der-Küstenpfad-16201764501-w/rezension/18988426623/
19392,begeistern,predicative,https://www.lovelybooks.de/autor/Marina-Neumeier/Aquarius-Herz-über-Kopf-durch-die-Zeit-2478644628-w/rezension/3217063446/
19393,hoffnungsspendend,attributive,https://www.lovelybooks.de/autor/Kitty-Stone/Dark-Visions-The-Dream-Guardian-13404867949-w/rezension/13629789209/
19394,spannend,predicative,https://www.lovelybooks.de/autor/C.J.-Tudor/Der-Kreidemann-1506155772-w/rezension/1633386419/
19395,lesenswert,predicative,https://www.lovelybooks.de/autor/C.J.-Tudor/Der-Kreidemann-1506155772-w/rezension/1633386419/
19396,geschrieben,attributive,https://www.lovelybooks.de/autor/Emma-Stonex/Die-Leuchtturmwärter-2936509389-w/rezension/3018508282/
19397,vermurkst,predicative,https://www.lovelybooks.de/autor/Karin-Slaughter/Die-letzte-Witwe-1989579464-w/rezension/13846701338/
19398,geeignet,predicative,https://www.lovelybooks.de/autor/Marcus-Luft/Frühstück-in-Amsterdam-142291310-w/rezension/1097385896/
19399,wichtig,predicative,https://www.lovelybooks.de/autor/Anstey-Harris/Find-mich-da-wo-Liebe-ist-2029168299-w/rezension/2152468434/
19400,ganz,attributive,https://www.lovelybooks.de/autor/Catherine-Shepherd/Die-eiskalte-Kammer-Thriller-10810411824-w/rezension/11251553067/
19401,erster,attributive,https://www.lovelybooks.de/autor/Emilia-Lombardi/Café-Alba-13151522811-w/rezension/17584557282/
19402,komplett,attributive,https://www.lovelybooks.de/autor/Anthony-McCarten/Going-Zero-7186893771-w/rezension/8955433247/
19403,gut,attributive,https://www.lovelybooks.de/autor/Anthony-McCarten/Going-Zero-7186893771-w/rezension/8955433247/
19404,gut,attributive,https://www.lovelybooks.de/autor/Rasha-Khayat/Ich-komme-nicht-zurück-13126417390-w/rezension/15856782155/
19405,gestaltet,attributive,https://www.lovelybooks.de/autor/Karate-Jana/Elli-Energiekuh-und-ihr-Zauberfutter-21060232770-w/rezension/21917161608/
19406,erster,attributive,https://www.lovelybooks.de/autor/Sebastian-Fitzek/Horror-Date-16133121867-w/rezension/20529840416/
19407,beeindruckendes,attributive,https://www.lovelybooks.de/autor/Sven-Fuchs/Die-Kindheit-ist-politisch-Kriege-Terror-Extremismus-Diktaturen-und-Gewalt-als-Folge-destruktiver-Kindheitserfahrungen-1967478892-w/rezension/2094325977/
19408,unterhaltsam,attributive,https://www.lovelybooks.de/autor/Lena-S.-Berger/Find-Me-in-the-Dark-Geheime-Vergangenheit-2824585697-w/rezension/2831494443/
19409,anderer,attributive,https://www.lovelybooks.de/autor/Cassandra-Clare/Chain-of-Iron-2931241299-w/rezension/3087333244/
19410,anderer,attributive,https://www.lovelybooks.de/autor/Michelle-Raven/Ghostwalker-Pfad-der-Träume-228371947-w/rezension/967278028/
19411,schlecht,attributive,https://www.lovelybooks.de/autor/Martin-Langfield/Dämonium-144391200-w/rezension/985968260/
19412,langweilig,attributive,https://www.lovelybooks.de/autor/Martin-Langfield/Dämonium-144391200-w/rezension/985968260/
19413,gut,predicative,https://www.lovelybooks.de/autor/Martin-Langfield/Dämonium-144391200-w/rezension/985968260/
19414,spannend,predicative,https://www.lovelybooks.de/autor/Gabrielle-Zevin/Edelherb-1064866866-w/rezension/1064305621/
19415,schokoladig,predicative,https://www.lovelybooks.de/autor/Gabrielle-Zevin/Edelherb-1064866866-w/rezension/1064305621/
19416,gebunden,attributive,https://www.lovelybooks.de/autor/Juliane-Jacobsen/Lukas-der-Stern-und-die-geheimnisvollen-Fremden-1661529470-w/rezension/1821304807/
19417,wunderbar,attributive,https://www.lovelybooks.de/autor/Juliane-Jacobsen/Lukas-der-Stern-und-die-geheimnisvollen-Fremden-1661529470-w/rezension/1821304807/
19418,schön,attributive,https://www.lovelybooks.de/autor/Patricia-Schröder/Erst-ich-ein-Stück-dann-du-Flaffy-Flitzekeks-Ein-Gespenst-sorgt-für-Wirbel-1428479974-w/rezension/1458737224/
19419,weit,attributive,https://www.lovelybooks.de/autor/Patricia-Schröder/Erst-ich-ein-Stück-dann-du-Flaffy-Flitzekeks-Ein-Gespenst-sorgt-für-Wirbel-1428479974-w/rezension/1458737224/
19420,verschwendet,predicative,https://www.lovelybooks.de/autor/Melanie-Sweeney/Botanic-Hearts-18538227685-w/rezension/23413320671/
19421,erster,attributive,https://www.lovelybooks.de/autor/M.-C.-Beaton/Agatha-Raisin-und-der-tote-Auftragskiller-2327074020-w/rezension/2741878736/
19422,positiv,predicative,https://www.lovelybooks.de/autor/Audrey-Harings/Liebes-Tagebuch-Hilfe-ich-bin-schwanger--1568804059-w/rezension/1964556349/
19423,toll,attributive,https://www.lovelybooks.de/autor/Melissa-Foster/Liebe-süß-und-sündig-Die-Bradens-Montgomerys-Pleasant-Hill-Oak-Falls-Band-8--4667568876-w/rezension/6557863902/
19424,weit,attributive,https://www.lovelybooks.de/autor/Melissa-Foster/Liebe-süß-und-sündig-Die-Bradens-Montgomerys-Pleasant-Hill-Oak-Falls-Band-8--4667568876-w/rezension/6557863902/
19425,wundervoll,attributive,https://www.lovelybooks.de/autor/Sabrina-Qunaj/Das-Blut-der-Rebellin-1223630478-w/rezension/1140906916/
19426,anderer,attributive,https://www.lovelybooks.de/autor/Jennifer-Jäger/Traumlos-Im-Land-der-verlorenen-Seelen-1051102066-w/rezension/1054502744/
19427,neu,attributive,https://www.lovelybooks.de/autor/Jennifer-Jäger/Traumlos-Im-Land-der-verlorenen-Seelen-1051102066-w/rezension/1054502744/
19428,vorliegend,attributive,https://www.lovelybooks.de/autor/Timothy-Keller/Beten-1210799048-w/rezension/1416512657/
19429,gesamt,attributive,https://www.lovelybooks.de/autor/Timothy-Keller/Beten-1210799048-w/rezension/1416512657/
19430,gut,attributive,https://www.lovelybooks.de/autor/Timothy-Keller/Beten-1210799048-w/rezension/1416512657/
19431,begeistert,predicative,https://www.lovelybooks.de/autor/Aylin-Krieger/Reisehandbuch-Deutschland-im-Winter-Reiseführer-1545420899-w/rezension/8202900843/
19432,erster,attributive,https://www.lovelybooks.de/autor/Eva-Link/Tote-brauchen-kein-Shampoo-Die-letzte-Brezel-2998066926-w/rezension/3895341443/
19433,eigen,attributive,https://www.lovelybooks.de/autor/Talia-Hibbert/Kissing-Chloe-Brown-Brown-Sisters-1--2575688769-w/rezension/2832614661/
19434,emotional,predicative,https://www.lovelybooks.de/autor/Margarita-Kinstner/Die-Schmetterlingsfängerin-1197596424-w/rezension/1200143673/
19435,notwendig,attributive,https://www.lovelybooks.de/autor/David-Byle/Zwei-für-einen-7314785910-w/rezension/9691042651/
19436,empfehlenswert,attributive,https://www.lovelybooks.de/autor/David-Byle/Zwei-für-einen-7314785910-w/rezension/9691042651/
19437,gesamt,attributive,https://www.lovelybooks.de/autor/Rose-Snow/Acht-Sinne-Band-7-der-Gefühle-1321860922-w/rezension/1250947510/
19438,toll,predicative,https://www.lovelybooks.de/autor/Rose-Snow/Acht-Sinne-Band-7-der-Gefühle-1321860922-w/rezension/1250947510/
19439,emotionalste,predicative,https://www.lovelybooks.de/autor/Ava-Reed/Whitestone-Hospital-Saved-Dreams-3496036591-w/rezension/16133163845/
19440,weit,attributive,https://www.lovelybooks.de/autor/Trent-Dalton/Lola-im-Spiegel-18380205958-w/rezension/23347479928/
19441,schlecht,attributive,https://www.lovelybooks.de/autor/Simon-Beckett/Tiere-673210803-w/rezension/954777242/
